Id,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CommunicationSkill,Behaviour
166,53,0,Travel_Rarely,Research & Development,7,2,Medical,1201,4,Female,3,Manager,3,Divorced,18606,3,No,18,3,1,26,6,7,7,4,7,1,1
167,44,0,Travel_Rarely,Human Resources,1,3,Life Sciences,1683,3,Female,3,Human Resources,4,Divorced,3195,4,Yes,18,3,3,8,2,2,2,2,2,1,1
168,38,0,Travel_Rarely,Sales,16,3,Life Sciences,1583,2,Female,3,Sales Executive,2,Single,4198,2,No,12,3,0,8,5,3,2,1,2,1,1
169,37,0,Travel_Rarely,Sales,2,3,Marketing,656,4,Male,3,Sales Executive,3,Married,9602,4,Yes,11,3,1,17,3,3,0,1,0,2,1
170,42,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2031,1,Male,3,Manager,3,Married,18880,5,No,11,3,0,24,2,22,6,4,14,5,1
171,38,0,Travel_Rarely,Research & Development,1,3,Technical Degree,950,4,Female,3,Research Director,1,Married,13582,1,No,13,3,1,15,3,15,12,5,11,3,1
172,45,0,Travel_Frequently,Research & Development,7,3,Life Sciences,425,1,Male,3,Laboratory Technician,1,Divorced,5210,1,No,18,3,1,24,2,24,9,9,11,4,1
173,38,0,Non-Travel,Human Resources,2,3,Human Resources,1805,1,Male,3,Human Resources,2,Divorced,2592,5,No,13,3,3,13,3,11,10,3,8,4,1
174,38,0,Travel_Rarely,Sales,2,4,Marketing,1835,2,Female,1,Sales Representative,4,Married,5405,2,Yes,20,4,2,20,4,4,2,0,3,3,1
175,38,0,Travel_Rarely,Research & Development,1,3,Life Sciences,743,3,Female,3,Manufacturing Director,3,Single,7861,4,Yes,14,3,0,10,4,1,0,0,0,4,1
176,27,1,Travel_Rarely,Sales,2,1,Marketing,667,3,Male,3,Sales Representative,1,Divorced,3041,0,No,11,3,1,5,3,4,3,0,2,5,1
177,45,0,Travel_Rarely,Human Resources,4,3,Life Sciences,1744,3,Female,1,Human Resources,3,Married,9756,4,No,21,4,2,9,2,5,0,0,3,2,1
178,41,0,Non-Travel,Human Resources,4,3,Human Resources,1722,3,Male,1,Human Resources,2,Married,6430,6,No,19,3,1,10,4,3,2,1,2,5,1
179,28,1,Travel_Frequently,Research & Development,2,2,Medical,1504,3,Male,2,Laboratory Technician,1,Single,2561,7,No,11,3,0,8,2,0,0,0,0,2,1
180,44,0,Travel_Rarely,Research & Development,28,3,Life Sciences,1523,4,Male,3,Research Director,1,Married,16328,3,No,13,3,1,24,1,20,6,14,17,3,1
181,39,0,Non-Travel,Research & Development,1,3,Life Sciences,1737,4,Male,3,Laboratory Technician,4,Married,6472,1,Yes,15,3,1,9,2,9,8,5,8,4,1
182,20,0,Travel_Rarely,Research & Development,1,3,Life Sciences,657,4,Female,2,Research Scientist,2,Single,2836,1,No,13,3,0,1,0,1,0,0,0,2,1
183,46,1,Travel_Rarely,Research & Development,21,2,Medical,1821,4,Female,3,Healthcare Representative,2,Married,8926,4,No,22,4,1,13,2,9,7,3,7,5,1
184,28,1,Travel_Rarely,Research & Development,12,1,Life Sciences,1175,3,Female,3,Laboratory Technician,4,Married,2515,1,Yes,11,3,0,1,4,1,1,0,0,1,1
185,35,1,Travel_Rarely,Sales,15,2,Medical,1645,1,Male,1,Sales Executive,4,Divorced,5440,6,Yes,14,3,2,7,2,2,2,2,2,1,1
186,30,1,Travel_Rarely,Sales,1,3,Life Sciences,1562,2,Male,2,Sales Executive,1,Married,9714,1,No,11,3,1,10,4,10,8,6,7,5,1
187,41,0,Travel_Rarely,Sales,6,3,Life Sciences,298,4,Female,3,Manager,4,Single,13591,3,Yes,18,3,0,16,3,1,0,0,0,5,1
188,52,0,Travel_Rarely,Research & Development,2,3,Life Sciences,316,3,Female,2,Laboratory Technician,4,Single,3212,7,No,15,3,0,6,3,2,2,2,2,5,1
189,47,0,Travel_Rarely,Research & Development,1,3,Technical Degree,1438,1,Male,3,Research Scientist,4,Married,3420,7,No,12,3,1,17,2,6,5,1,2,5,1
190,48,1,Travel_Frequently,Sales,7,2,Medical,1691,4,Female,3,Sales Representative,3,Married,2655,2,Yes,11,3,2,19,3,9,7,7,7,1,1
191,41,0,Travel_Frequently,Research & Development,10,3,Life Sciences,199,4,Male,2,Manager,1,Divorced,17181,4,No,13,3,1,21,2,7,6,7,7,2,1
192,46,0,Travel_Frequently,Sales,5,4,Marketing,62,1,Male,3,Sales Executive,4,Single,5772,4,Yes,21,4,0,14,4,9,6,0,8,5,1
193,52,0,Non-Travel,Sales,29,4,Life Sciences,2019,1,Male,3,Sales Representative,4,Divorced,3482,2,No,15,3,2,16,3,9,8,0,0,2,1
194,33,0,Travel_Frequently,Research & Development,3,4,Life Sciences,5,4,Female,3,Research Scientist,3,Married,2909,1,Yes,11,3,0,8,3,8,7,3,0,2,1
195,47,0,Travel_Rarely,Research & Development,2,2,Other,820,3,Female,3,Manager,4,Married,16752,1,Yes,11,3,1,26,3,26,14,3,0,3,1
196,57,0,Travel_Rarely,Research & Development,24,2,Life Sciences,223,3,Male,4,Healthcare Representative,4,Divorced,9439,3,Yes,16,3,1,12,2,5,3,1,4,2,1
197,34,0,Travel_Rarely,Sales,1,3,Technical Degree,1535,4,Male,2,Sales Executive,3,Married,7083,1,Yes,14,3,0,10,3,10,9,8,6,2,1
198,35,0,Travel_Frequently,Research & Development,4,4,Life Sciences,1350,3,Male,3,Research Scientist,3,Single,4249,1,Yes,11,3,0,9,3,9,6,1,1,4,1
199,33,0,Travel_Rarely,Research & Development,2,3,Medical,39,3,Male,3,Laboratory Technician,4,Single,2496,4,No,11,3,0,7,3,1,1,0,0,5,1
200,34,1,Travel_Frequently,Research & Development,7,3,Life Sciences,147,1,Male,1,Laboratory Technician,3,Single,6074,1,Yes,24,4,0,9,3,9,7,0,6,4,1
201,33,0,Travel_Rarely,Research & Development,14,3,Medical,252,4,Female,3,Research Scientist,2,Married,2756,1,No,13,3,1,8,5,8,7,1,6,2,1
202,30,0,Travel_Rarely,Sales,29,4,Technical Degree,1568,3,Male,3,Sales Executive,2,Married,9250,3,No,12,3,1,9,3,4,2,1,3,3,1
203,46,0,Travel_Rarely,Sales,2,3,Marketing,1204,3,Female,3,Manager,1,Married,17048,8,No,23,4,0,28,2,26,15,15,9,1,1
204,41,1,Travel_Rarely,Sales,1,2,Life Sciences,1,2,Female,3,Sales Executive,4,Single,5993,8,Yes,11,3,0,8,0,6,4,0,5,5,1
205,54,0,Travel_Rarely,Research & Development,9,2,Life Sciences,1969,1,Female,3,Research Scientist,3,Married,2897,3,No,11,3,2,9,6,4,3,2,3,3,1
206,33,0,Travel_Rarely,Research & Development,1,4,Other,939,3,Male,2,Research Scientist,1,Single,2799,3,Yes,11,3,0,6,1,3,2,0,2,2,1
207,35,0,Travel_Rarely,Research & Development,5,4,Technical Degree,464,3,Male,3,Manufacturing Director,2,Single,8095,0,No,13,3,0,17,5,16,6,0,13,2,1
208,40,0,Travel_Frequently,Research & Development,9,4,Medical,1166,2,Female,3,Research Director,3,Single,13499,9,No,17,3,0,20,3,18,7,2,13,1,1
209,43,0,Travel_Rarely,Research & Development,2,2,Medical,46,4,Female,4,Research Scientist,3,Divorced,2645,1,No,12,3,2,6,3,5,3,1,4,2,1
210,49,0,Travel_Rarely,Research & Development,4,2,Medical,1256,1,Male,2,Manager,3,Married,18711,2,No,13,3,1,23,2,1,0,0,0,4,1
211,54,0,Travel_Rarely,Research & Development,8,4,Life Sciences,578,3,Female,3,Laboratory Technician,3,Single,3780,7,No,11,3,0,19,3,1,0,0,0,2,1
212,52,1,Travel_Rarely,Research & Development,8,4,Medical,433,3,Male,2,Research Scientist,2,Married,4941,2,No,15,3,0,11,3,8,2,7,7,5,1
213,38,0,Travel_Rarely,Research & Development,2,2,Medical,1638,4,Female,2,Manufacturing Director,3,Married,7756,3,Yes,19,3,1,10,6,5,4,0,2,2,1
214,18,0,Non-Travel,Research & Development,1,3,Life Sciences,1368,4,Female,3,Laboratory Technician,4,Single,1611,1,No,15,3,0,0,5,0,0,0,0,1,1
215,39,0,Non-Travel,Sales,21,4,Life Sciences,1929,1,Female,1,Sales Executive,3,Married,5736,6,No,19,3,1,10,1,3,2,1,2,1,1
216,31,0,Travel_Rarely,Research & Development,12,1,Medical,246,3,Female,3,Research Scientist,4,Married,3929,8,Yes,23,4,1,7,0,4,2,0,2,2,1
217,32,0,Travel_Rarely,Sales,7,3,Life Sciences,420,4,Male,2,Sales Executive,3,Married,5484,1,No,14,3,1,13,3,13,8,4,8,1,1
218,39,0,Travel_Rarely,Research & Development,3,2,Medical,1627,3,Male,2,Laboratory Technician,3,Divorced,3069,0,No,15,3,1,11,3,10,8,0,7,2,1
219,41,1,Non-Travel,Research & Development,5,2,Life Sciences,1210,1,Male,2,Research Scientist,1,Divorced,2107,6,No,17,3,1,5,2,1,0,0,0,4,1
220,55,0,Travel_Rarely,Research & Development,1,3,Medical,374,4,Male,3,Manager,1,Single,19045,0,Yes,14,3,0,37,2,36,10,4,13,1,1
221,52,0,Travel_Rarely,Research & Development,3,3,Medical,543,4,Male,2,Manufacturing Director,3,Married,7969,2,Yes,14,3,0,28,4,5,4,0,4,5,1
222,38,0,Non-Travel,Sales,2,2,Life Sciences,361,4,Male,2,Sales Executive,4,Married,5249,3,No,18,3,1,13,0,8,7,7,5,4,1
223,34,1,Travel_Frequently,Human Resources,23,3,Human Resources,590,2,Female,3,Human Resources,1,Divorced,9950,9,Yes,15,3,3,11,2,3,2,0,2,5,1
224,28,0,Travel_Rarely,Research & Development,29,1,Life Sciences,1514,3,Male,1,Manufacturing Director,2,Married,6549,1,No,14,3,2,8,2,8,6,1,7,1,1
225,29,1,Travel_Rarely,Research & Development,1,3,Technical Degree,300,3,Male,3,Research Scientist,3,Single,2058,0,No,14,3,0,7,1,6,2,1,5,5,1
226,46,0,Travel_Rarely,Sales,2,4,Marketing,38,2,Female,3,Manager,1,Single,18947,3,No,12,3,0,22,2,2,2,2,1,3,1
227,38,0,Travel_Rarely,Research & Development,3,5,Technical Degree,193,4,Female,3,Research Scientist,3,Single,4317,3,Yes,20,4,0,19,2,3,2,2,2,5,1
228,27,1,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,3,Research Scientist,3,Single,2394,1,Yes,13,3,0,8,2,8,2,7,7,1,1
229,41,1,Travel_Rarely,Research & Development,2,4,Life Sciences,927,2,Female,1,Laboratory Technician,4,Divorced,2778,4,Yes,13,3,1,10,1,7,7,1,0,2,1
230,19,0,Travel_Rarely,Research & Development,3,1,Medical,201,2,Female,3,Laboratory Technician,2,Single,1483,1,No,14,3,0,1,3,1,0,0,0,4,1
231,35,0,Travel_Rarely,Research & Development,25,3,Technical Degree,899,4,Male,2,Manufacturing Director,2,Married,10903,3,No,16,3,0,16,2,13,10,4,8,3,1
232,34,1,Travel_Frequently,Sales,6,2,Marketing,555,4,Female,1,Sales Representative,3,Divorced,2351,0,No,16,3,1,3,3,2,2,1,0,1,1
233,55,0,Travel_Frequently,Research & Development,2,1,Life Sciences,1096,4,Male,3,Manufacturing Director,2,Married,10976,3,No,18,3,1,23,4,3,2,1,2,3,1
234,53,0,Travel_Rarely,Research & Development,24,4,Medical,1689,2,Male,4,Healthcare Representative,4,Married,7005,3,No,15,3,0,11,2,4,3,1,2,1,1
235,26,0,Travel_Rarely,Research & Development,23,3,Life Sciences,560,1,Female,3,Research Scientist,4,Divorced,2886,1,No,22,4,2,3,3,3,2,0,2,4,1
236,27,0,Travel_Rarely,Research & Development,8,3,Medical,1647,2,Female,4,Research Scientist,3,Married,3517,7,No,17,3,0,5,0,3,2,0,2,5,1
237,43,0,Travel_Rarely,Research & Development,27,3,Technical Degree,1599,4,Male,4,Laboratory Technician,2,Divorced,4876,5,No,12,3,1,8,0,6,4,0,2,4,1
238,47,0,Travel_Rarely,Research & Development,2,4,Medical,1443,1,Female,3,Research Director,3,Married,17169,3,No,19,3,2,26,2,20,17,5,6,1,1
239,40,0,Non-Travel,Research & Development,16,2,Life Sciences,1340,3,Male,3,Research Scientist,3,Divorced,3544,9,No,16,3,1,6,0,4,2,0,0,2,1
240,34,0,Travel_Rarely,Research & Development,5,2,Medical,1696,2,Male,2,Laboratory Technician,4,Married,3986,1,No,14,3,1,15,3,15,10,4,13,5,1
241,35,0,Non-Travel,Research & Development,3,3,Life Sciences,704,3,Male,2,Laboratory Technician,3,Married,1281,1,No,18,3,2,1,3,1,0,0,0,4,1
242,30,0,Travel_Rarely,Research & Development,24,1,Life Sciences,11,4,Male,3,Laboratory Technician,3,Divorced,2693,1,No,22,4,1,1,2,1,0,0,0,4,1
243,27,0,Travel_Rarely,Research & Development,5,3,Life Sciences,434,3,Female,3,Research Scientist,2,Single,2478,1,Yes,12,3,0,4,2,4,3,1,2,4,1
244,35,0,Travel_Rarely,Research & Development,16,3,Life Sciences,1529,4,Female,2,Healthcare Representative,2,Single,8606,1,No,19,3,0,11,3,11,8,3,3,5,1
245,47,0,Non-Travel,Research & Development,1,1,Medical,2000,3,Female,3,Research Director,2,Married,11957,0,No,18,3,2,14,3,13,8,5,12,4,1
246,38,0,Travel_Frequently,Research & Development,23,3,Life Sciences,12,4,Male,2,Manufacturing Director,3,Single,9526,0,No,21,4,0,10,2,9,7,1,8,3,1
247,45,0,Non-Travel,Sales,26,3,Marketing,1612,1,Male,2,Sales Executive,1,Married,4385,1,No,15,3,1,10,2,10,7,4,5,1,1
248,45,0,Travel_Rarely,Sales,4,2,Life Sciences,240,3,Female,3,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,9,3,5,4,0,3,4,1
249,37,0,Travel_Rarely,Research & Development,19,3,Life Sciences,1631,3,Male,3,Manufacturing Director,3,Married,5768,3,No,17,3,3,9,2,4,3,0,2,2,1
250,31,0,Travel_Rarely,Research & Development,7,4,Medical,462,3,Female,3,Manufacturing Director,4,Single,7143,1,Yes,14,3,0,11,2,11,9,4,10,4,1
251,47,0,Travel_Rarely,Research & Development,2,2,Medical,574,1,Female,3,Manufacturing Director,4,Divorced,5070,5,No,13,3,3,20,2,5,0,0,4,5,1
252,59,0,Travel_Rarely,Research & Development,18,4,Medical,1283,4,Male,3,Manufacturing Director,4,Single,10512,6,No,12,3,0,25,6,9,7,5,4,3,1
253,32,0,Non-Travel,Research & Development,1,3,Life Sciences,951,3,Female,2,Laboratory Technician,2,Married,2332,6,No,20,4,0,5,3,3,0,0,2,1,1
254,56,0,Travel_Rarely,Research & Development,7,3,Life Sciences,112,4,Male,1,Manufacturing Director,4,Single,7260,4,No,11,3,0,37,3,6,4,0,2,3,1
255,43,0,Travel_Rarely,Sales,25,3,Medical,1076,3,Male,2,Sales Executive,4,Divorced,10798,5,No,13,3,1,18,5,1,0,0,0,5,1
256,36,1,Travel_Rarely,Research & Development,16,4,Life Sciences,1042,3,Female,4,Laboratory Technician,1,Single,2743,1,No,16,3,0,18,1,17,13,15,14,5,1
257,35,0,Travel_Rarely,Research & Development,16,3,Medical,14,1,Male,4,Laboratory Technician,2,Married,2426,0,No,13,3,1,6,5,5,4,0,3,2,1
258,38,0,Travel_Rarely,Sales,9,3,Marketing,893,2,Male,2,Sales Representative,2,Married,2899,0,No,19,3,1,3,3,2,2,1,2,1,1
259,27,0,Non-Travel,Research & Development,9,3,Medical,218,4,Male,3,Research Scientist,2,Divorced,2024,6,No,18,3,1,6,1,2,2,2,2,4,1
260,46,0,Travel_Frequently,Research & Development,18,1,Medical,624,1,Female,3,Healthcare Representative,3,Married,10527,5,No,11,3,0,28,3,2,2,1,2,3,1
261,31,1,Travel_Frequently,Research & Development,3,3,Life Sciences,1537,4,Female,3,Research Scientist,3,Single,4084,1,No,12,3,0,7,2,7,2,7,7,4,1
262,42,0,Travel_Rarely,Sales,14,2,Medical,936,3,Female,2,Sales Executive,3,Single,6244,7,No,17,3,0,10,6,5,4,0,3,5,1
263,25,1,Travel_Rarely,Sales,19,2,Marketing,952,3,Male,2,Sales Representative,2,Married,2413,1,Yes,18,3,3,1,2,1,0,0,0,1,1
264,38,0,Travel_Rarely,Sales,7,4,Marketing,709,4,Female,2,Sales Executive,4,Single,4028,0,No,20,4,0,8,2,7,7,0,5,5,1
265,42,0,Travel_Rarely,Research & Development,1,4,Life Sciences,517,2,Female,3,Laboratory Technician,1,Divorced,2576,3,No,16,3,1,8,5,5,2,1,2,1,1
266,38,0,Travel_Rarely,Sales,14,3,Life Sciences,1582,3,Male,3,Sales Executive,2,Married,9924,0,No,11,3,1,10,3,9,8,7,7,2,1
267,36,0,Non-Travel,Research & Development,9,4,Life Sciences,1949,1,Male,4,Laboratory Technician,2,Married,2810,1,No,22,4,0,5,3,5,4,0,2,1,1
268,25,0,Travel_Frequently,Research & Development,2,1,Life Sciences,1653,4,Male,4,Manufacturing Director,3,Divorced,5206,1,No,17,3,2,7,6,7,7,0,7,5,1
269,39,1,Travel_Rarely,Research & Development,6,3,Medical,932,4,Male,3,Laboratory Technician,1,Married,2404,7,Yes,21,4,0,8,2,2,2,2,2,2,1
270,40,0,Non-Travel,Research & Development,8,1,Medical,1468,4,Male,2,Research Director,2,Divorced,13757,2,No,11,3,1,16,5,9,8,4,8,2,1
271,37,1,Travel_Rarely,Research & Development,11,2,Medical,1033,1,Female,1,Healthcare Representative,2,Married,4777,5,No,15,3,0,15,2,1,0,0,0,3,1
272,31,1,Travel_Rarely,Human Resources,18,5,Human Resources,1842,4,Male,4,Human Resources,1,Married,2956,0,No,17,3,0,2,4,1,0,0,0,5,1
273,35,1,Travel_Rarely,Research & Development,23,2,Life Sciences,261,2,Male,2,Manufacturing Director,3,Married,5916,3,Yes,13,3,0,8,1,1,0,0,1,4,1
274,25,0,Travel_Rarely,Sales,26,1,Medical,781,3,Female,3,Sales Executive,4,Single,6180,1,No,23,4,0,6,5,6,5,1,4,4,1
275,53,0,Travel_Rarely,Research & Development,3,4,Medical,386,3,Male,3,Research Director,3,Married,17584,3,Yes,16,3,3,21,5,5,3,1,3,2,1
276,37,0,Travel_Rarely,Research & Development,1,2,Medical,340,3,Female,2,Research Scientist,1,Married,3920,2,No,14,3,1,17,2,3,1,0,2,5,1
277,47,0,Travel_Frequently,Sales,3,3,Medical,746,4,Female,3,Sales Executive,3,Divorced,13770,9,Yes,12,3,2,28,2,22,2,11,13,3,1
278,33,0,Travel_Rarely,Research & Development,8,4,Life Sciences,1798,4,Male,4,Research Scientist,1,Married,3143,6,No,19,3,1,14,1,10,8,7,6,2,1
279,27,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1027,1,Female,3,Manufacturing Director,4,Married,4227,0,No,18,3,1,4,2,3,2,2,2,1,1
280,55,1,Travel_Rarely,Research & Development,2,3,Medical,787,4,Male,3,Manager,1,Married,19859,5,Yes,13,3,1,24,2,5,2,1,4,5,1
281,50,0,Travel_Rarely,Research & Development,2,4,Medical,1061,2,Male,3,Research Director,3,Married,19237,2,Yes,11,3,1,29,2,8,1,7,7,4,1
282,34,0,Travel_Rarely,Sales,3,2,Life Sciences,1779,4,Female,1,Sales Executive,4,Single,6029,5,No,12,3,0,6,3,2,2,2,2,4,1
283,34,0,Travel_Rarely,Sales,10,4,Life Sciences,1055,3,Female,3,Sales Representative,3,Married,2220,1,Yes,19,3,1,1,2,1,1,0,0,1,1
284,42,0,Travel_Rarely,Human Resources,10,3,Human Resources,1408,3,Female,3,Manager,1,Married,16799,0,No,14,3,1,21,5,20,7,0,9,2,1
285,26,0,Travel_Rarely,Sales,5,3,Other,2060,4,Female,2,Sales Representative,3,Single,2966,0,No,18,3,0,5,2,4,2,0,0,5,1
286,47,0,Travel_Rarely,Human Resources,26,4,Life Sciences,1625,4,Female,3,Manager,3,Married,19658,3,No,11,3,1,27,2,5,2,1,0,1,1
287,46,0,Travel_Rarely,Research & Development,2,4,Medical,1789,3,Male,3,Research Director,4,Divorced,19328,7,Yes,17,3,1,24,3,2,1,2,2,3,1
288,60,0,Travel_Rarely,Sales,7,4,Marketing,1233,2,Male,4,Sales Executive,4,Divorced,5220,0,Yes,18,3,1,12,3,11,7,1,9,3,1
289,43,0,Travel_Frequently,Sales,2,4,Life Sciences,1849,1,Male,3,Sales Executive,4,Married,5675,1,No,20,4,1,7,5,7,7,7,7,4,1
290,51,0,Travel_Frequently,Sales,9,3,Life Sciences,1282,4,Male,3,Manager,2,Divorced,19847,4,Yes,24,4,1,31,5,29,10,11,10,2,1
291,49,0,Travel_Rarely,Research & Development,22,4,Other,1655,1,Female,3,Research Director,2,Married,16413,3,No,16,3,2,27,2,4,2,1,2,1,1
292,39,0,Travel_Rarely,Research & Development,2,4,Technical Degree,721,4,Female,2,Healthcare Representative,3,Single,4553,1,No,11,3,0,20,4,20,7,11,10,5,1
293,37,0,Travel_Frequently,Sales,21,2,Medical,900,3,Female,3,Sales Representative,4,Married,2973,5,No,15,3,1,10,3,5,4,0,0,4,1
294,31,0,Non-Travel,Research & Development,5,3,Medical,2057,2,Male,3,Manufacturing Director,1,Single,9936,0,No,19,3,0,10,2,9,4,1,7,3,1
295,31,0,Travel_Rarely,Sales,7,3,Technical Degree,416,2,Male,4,Sales Executive,4,Married,6929,4,No,11,3,1,10,3,8,7,7,7,3,1
296,40,0,Travel_Rarely,Research & Development,12,3,Life Sciences,1829,2,Female,3,Healthcare Representative,1,Divorced,4448,2,No,12,3,1,15,3,7,4,7,7,1,1
297,45,0,Travel_Rarely,Sales,9,3,Marketing,864,4,Male,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,1,18,2,5,4,0,2,5,1
298,30,0,Travel_Frequently,Research & Development,2,4,Technical Degree,1745,4,Female,2,Research Scientist,1,Single,4968,0,No,16,3,0,10,2,9,7,0,7,5,1
299,52,0,Travel_Rarely,Research & Development,11,4,Life Sciences,813,4,Female,3,Laboratory Technician,3,Married,3149,8,No,20,4,1,9,3,5,2,1,4,1,1
300,55,0,Travel_Rarely,Research & Development,14,4,Medical,254,3,Male,4,Research Director,2,Single,18722,8,No,11,3,0,36,3,24,15,2,15,2,1
301,28,0,Non-Travel,Research & Development,16,3,Medical,1947,3,Male,3,Research Scientist,3,Single,2144,1,No,14,3,0,5,3,5,3,1,4,5,1
302,36,0,Non-Travel,Sales,8,4,Life Sciences,789,1,Male,2,Sales Executive,1,Single,7587,1,No,15,3,0,10,1,10,7,0,9,4,1
303,51,0,Travel_Frequently,Research & Development,6,2,Medical,1297,2,Female,2,Laboratory Technician,3,Single,2838,0,No,14,3,0,8,6,7,0,7,7,4,1
304,40,0,Travel_Rarely,Research & Development,2,1,Medical,763,4,Female,2,Research Scientist,4,Single,2342,0,Yes,20,4,0,5,2,4,2,2,3,5,1
305,49,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1677,3,Male,3,Manager,3,Single,15379,4,No,14,3,0,23,2,8,7,0,0,5,1
306,26,0,Travel_Frequently,Sales,1,3,Medical,956,3,Male,2,Sales Executive,1,Single,4294,1,No,12,3,0,7,2,7,7,0,7,2,1
307,37,0,Travel_Rarely,Research & Development,4,1,Life Sciences,1394,3,Male,3,Research Scientist,3,Married,2996,7,Yes,15,3,0,8,2,6,4,1,3,4,1
308,34,1,Travel_Frequently,Research & Development,9,4,Life Sciences,1807,4,Male,3,Laboratory Technician,1,Married,5346,4,No,17,3,1,11,3,7,1,0,7,4,1
309,35,0,Travel_Rarely,Research & Development,9,3,Life Sciences,880,4,Female,2,Manufacturing Director,3,Married,10685,1,Yes,20,4,1,17,2,17,14,5,15,2,1
310,29,0,Travel_Frequently,Research & Development,1,3,Life Sciences,1753,4,Male,4,Healthcare Representative,3,Single,6294,8,Yes,12,3,0,10,5,3,2,0,2,5,1
311,44,0,Travel_Rarely,Research & Development,29,4,Other,1225,4,Male,3,Research Scientist,4,Single,4541,1,No,25,4,0,20,3,20,11,13,17,3,1
312,34,0,Travel_Rarely,Research & Development,7,4,Medical,1577,1,Male,3,Research Scientist,4,Single,2972,1,No,13,3,0,1,4,1,0,0,0,5,1
313,32,0,Travel_Rarely,Sales,13,4,Life Sciences,859,2,Male,3,Sales Executive,4,Divorced,4403,2,No,11,3,1,8,3,5,2,0,3,1,1
314,44,0,Non-Travel,Research & Development,24,3,Medical,744,1,Male,1,Laboratory Technician,3,Single,3708,2,No,14,3,0,9,5,5,2,1,4,3,1
315,30,0,Travel_Rarely,Sales,10,3,Marketing,1179,3,Male,2,Sales Executive,3,Married,6578,1,No,18,3,1,10,3,10,3,1,4,3,1
316,34,0,Non-Travel,Sales,4,4,Marketing,523,3,Female,3,Sales Executive,3,Married,6538,9,No,15,3,1,6,3,3,2,1,2,1,1
317,49,0,Travel_Frequently,Research & Development,8,1,Life Sciences,2,3,Male,2,Research Scientist,2,Married,5130,1,No,23,4,1,10,3,10,7,1,7,3,1
318,50,1,Travel_Frequently,Sales,1,4,Life Sciences,2044,2,Male,3,Sales Executive,3,Divorced,6728,7,No,12,3,2,12,3,6,3,0,1,4,1
319,44,0,Travel_Frequently,Sales,1,5,Marketing,1481,1,Female,3,Sales Executive,3,Married,4768,7,No,12,3,1,11,4,1,0,0,0,3,1
320,29,0,Travel_Frequently,Research & Development,20,1,Medical,1852,4,Male,3,Laboratory Technician,4,Married,3812,1,No,13,3,0,11,3,11,8,3,10,1,1
321,27,0,Travel_Rarely,Research & Development,5,1,Technical Degree,844,3,Male,2,Research Director,4,Divorced,12808,1,Yes,16,3,1,9,3,9,8,0,8,1,1
322,55,1,Travel_Rarely,Sales,13,4,Marketing,1372,1,Male,4,Sales Executive,3,Single,13695,6,Yes,17,3,0,24,2,19,7,3,8,2,1
323,30,1,Travel_Frequently,Sales,12,4,Life Sciences,648,2,Male,2,Sales Representative,1,Married,2033,1,No,18,3,1,1,2,1,0,0,0,4,1
324,29,0,Travel_Rarely,Research & Development,21,4,Life Sciences,20,2,Female,4,Manufacturing Director,1,Divorced,9980,1,No,11,3,1,10,1,10,9,8,8,1,1
325,34,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1580,2,Male,3,Research Scientist,4,Married,5484,9,No,17,3,1,9,3,2,2,2,1,1,1
326,22,0,Travel_Rarely,Research & Development,11,3,Medical,511,1,Female,3,Research Scientist,2,Married,2244,1,No,13,3,1,2,1,2,1,1,2,5,1
327,43,0,Non-Travel,Research & Development,9,3,Life Sciences,1813,1,Male,3,Research Scientist,3,Single,2438,4,No,13,3,0,7,2,3,2,1,2,4,1
328,25,0,Travel_Rarely,Research & Development,1,3,Life Sciences,350,1,Female,3,Manufacturing Director,3,Married,4898,0,No,12,3,2,5,3,4,2,1,2,3,1
329,31,0,Travel_Rarely,Research & Development,2,4,Life Sciences,426,3,Male,3,Research Scientist,4,Divorced,2695,0,Yes,18,3,1,3,2,2,2,2,2,2,1
330,42,0,Travel_Rarely,Sales,1,1,Life Sciences,387,2,Male,3,Sales Executive,3,Married,4907,1,No,25,4,0,20,3,20,16,11,6,2,1
331,45,0,Non-Travel,Sales,6,3,Medical,302,4,Female,2,Sales Executive,4,Single,8865,6,No,12,3,0,23,2,19,7,12,8,1,1
332,48,0,Travel_Rarely,Sales,2,5,Marketing,595,2,Female,3,Sales Executive,4,Married,4051,2,No,14,3,1,14,2,9,7,6,7,4,1
333,32,0,Travel_Frequently,Sales,9,2,Medical,195,4,Male,1,Sales Executive,4,Divorced,4668,0,No,17,3,3,9,2,8,7,0,7,5,1
